ntsbno,eventtype,mkey,eventdate_ntsb,city,state,country,reportno,n,hassafetyrec,reporttype,originalpublishdate,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,eventid,latitude,longitude,make,model,aircraftcategory,airportid_ntsb,airportname,amateurbuilt,numberofengines,scheduled,purposeofflight,far,aircraftdamage,weathercondition,operator,reportstatus,repgenflag,docketurl,docketpublishdate,station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,airportid_metar,weatherstation,eventdate_metar,weather_source,distance_nm,time_diff
ERA23LA296,ACC,192615,2023-06-10 16:00:00+00:00,Lumberton,New Jersey,United States,,N8126X,FALSE,DirectorBrief,2023-12-13T05:00:00Z,None,0,0,0,"The student pilot’s improper flight control inputs and the flight instructor’s delayed remedial action during takeoff, which resulted in a runway excursion and impact with the runway edge lights.",,39.934278,-74.807222,PIPER,PA-28-181,AIR,N14,FLYING W,FALSE,1,,INST,091,Substantial,VMC,Freeflight Aviation Llc.,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=192615,12/13/2023 18:00,VAY,2023-06-10 15:54:00+00:00,75,51,43.14,320,6,14,10,29.81,0,M,KVAY 101554Z AUTO 32006G14KT 10SM CLR 24/11 A2981 RMK AO2 SLP094 T02390106,N14,VAY,2023-06-10 16:00:00+00:00,FALLBACK,1.5917947880162038,0 days 00:06:00
CEN23LA230,ACC,192323,2023-06-03 13:00:00+00:00,Rutherfordton,North Carolina,United States,,N5068X,FALSE,DirectorBrief,2023-07-07T04:00:00Z,None,0,0,0,The disengagement of the tailwheel locking mechanism during the landing roll which resulted in a loss of directional control during landing with a crosswind.,,35.427086,-81.935118,CHAMPION,7KCAB,AIR,FQD,RUTHERFORD COUNTY/MARCHMAN FLD,FALSE,1,NSCH,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=192323,7/7/2023 17:00,FQD,2023-06-03 13:05:00+00:00,71.6,55.4,56.63,0,0,,10,29.91,0,M,KFQD 031305Z AUTO 00000KT 10SM CLR 22/13 A2991 RMK AO2,FQD,KFQD,2023-06-03 13:00:00+00:00,PRIMARY,0,0 days 00:05:00
ERA23FA235,ACC,180442,2023-05-18 00:14:00+00:00,Summerville,South Carolina,United States,,N255HJ,FALSE,DirectorBrief,2025-06-04T04:00:00Z,None,0,0,0,"The pilot’s improper calculation of the airplane’s landing approach speed and required landing distance, which resulted in the airplane touching down fast with inadequate runway available, and a subsequent runway excursion.",,33.062278,-80.280917,HONDA AIRCRAFT CO LLC,HA-420,AIR,DYB,SUMMERVILLE,FALSE,2,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=180442,6/4/2025 17:00,DYB,2023-05-18 00:15:00+00:00,71.6,71.6,100,0,0,,9,29.81,0,M,KDYB 180015Z AUTO 00000KT 9SM CLR 22/22 A2981 RMK AO2 LTG DSNT ALQDS,DYB,KDYB,2023-05-18 00:14:00+00:00,PRIMARY,0,0 days 00:01:00
CEN23LA176,ACC,114704,2023-04-28 14:11:00+00:00,Nacogdoches,Texas,United States,,N52602,FALSE,DirectorBrief,2023-06-29T04:00:00Z,None,0,0,0,The student pilot’s failure to maintain directional control during the landing roll.,,31.576586,-94.710096,CESSNA,172P,AIR,OCH,NACOGDOCHES A L MANGHAM JR RGNL,FALSE,1,,INST,091,Substantial,VMC,HUTCH AVIATION INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=114704,6/29/2023 17:00,OCH,2023-04-28 13:56:00+00:00,62,56,80.11,80,4,,10,29.88,0,M,KOCH 281356Z AUTO 08004KT 10SM CLR 17/13 A2988 RMK AO2 SLP120 T01670133 PWINO,OCH,KOCH,2023-04-28 14:11:00+00:00,PRIMARY,0,0 days 00:15:00
ERA23LA216,ACC,107809,2023-04-27 09:30:00+00:00,Stratford,Connecticut,United States,,C-GPEX,FALSE,DirectorBrief,2023-07-27T04:00:00Z,None,0,0,0,"A failure of the left main landing gear down locking mechanism, which resulted in a collapse of that landing gear and a subsequent runway excursion.",,41.164347,-73.122274,GILBERT R. RINGER,GP4,AIR,BDR,IGOR I SIKORSKY MEML,FALSE,1,,PERS,091,Substantial,IMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=107809,7/27/2023 17:00,BDR,2023-04-27 09:14:00+00:00,49,46,89.67,130,7,,10,30.2,0,M,KBDR 270914Z AUTO 13007KT 10SM BKN026 BKN090 09/08 A3020 RMK AO2 T00940078,BDR,KBDR,2023-04-27 09:30:00+00:00,PRIMARY,0,0 days 00:16:00
ERA23LA176,ACC,106991,2023-04-01 19:37:00+00:00,Wall Township,New Jersey,United States,,N85AV,FALSE,DirectorBrief,2023-06-29T04:00:00Z,None,0,0,0,The pilots’ loss of directional control while landing in gusting wind conditions which resulted in a runway excursion. Also contributing was the flight crew’s decision to land at an airport where there was a rapidly approaching severe thunderstorm.,,40.184921,-74.121869,CESSNA,750,AIR,BLM,MONMOUTH EXECUTIVE AIRPORT,FALSE,2,,POSI,091,Substantial,VMC,"USAC Airways 693, LLC",Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106991,6/29/2023 17:00,BLM,2023-04-01 19:56:00+00:00,68,55,63.12,220,13,23,10,29.4,0.02,M,KBLM 011956Z AUTO 22013G23KT 10SM CLR 20/13 A2940 RMK AO2 SLP956 P0002 T02000128,BLM,KBLM,2023-04-01 19:37:00+00:00,PRIMARY,0,0 days 00:19:00
ERA23LA165,ACC,106962,2023-03-26 11:30:00+00:00,St. Augustine,Florida,United States,,N541SP,FALSE,DirectorBrief,2023-07-07T04:00:00Z,Minor,0,0,1,"The pilot’s failure to maintain directional control during the landing roll in gusting crosswind conditions, which resulted in a runway excursion and an impact with a ditch.",,29.95925,-81.339729,PIPER,PA-28-151,AIR,SGJ,Northeast Florida Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,Florida Aviation Career Training Inc.,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106962,7/7/2023 17:00,SGJ,2023-03-26 11:36:00+00:00,69.8,68,94.01,230,6,,1,30.05,0,BR,KSGJ 261136Z 23006KT 1SM BR OVC002 21/20 A3005 RMK AO2 $,SGJ,KSGJ,2023-03-26 11:30:00+00:00,PRIMARY,0,0 days 00:06:00
CEN23LA112,ACC,106750,2023-02-17 12:16:00+00:00,Houston,Texas,United States,,N14QB,FALSE,DirectorBrief,2024-03-13T04:00:00Z,None,0,0,0,The pilot’s loss of directional control during landing which resulted in a runway excursion. Contributing to the accident was the pilot’s decision to land with a crosswind that exceeded the limitation for the airplane.,,29.645984,-95.278587,HONDA AIRCRAFT CO LLC,HA-420,AIR,HOU,William Hobby Airport,FALSE,2,NSCH,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106750,3/13/2024 17:00,HOU,2023-02-17 11:53:00+00:00,40,23,50.5,340,15,22,10,30.37,0,M,KHOU 171153Z 34015G22KT 10SM FEW250 04/M05 A3037 RMK AO2 PK WND 35026/1129 SLP289 70003 T00441050 10094 20044 53025,HOU,KHOU,2023-02-17 12:16:00+00:00,PRIMARY,0,0 days 00:23:00
CEN23LA085,ACC,106590,2023-01-17 15:44:00+00:00,Brush,Colorado,United States,,N41529,FALSE,DirectorBrief,2023-03-02T05:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control during the landing roll with strong gusty surface winds.,,40.264361,-103.57563,PIPER,PA-18-150,AIR,7V5,Brush Municipal Airport,FALSE,1,NSCH,OWRK,PUBU,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106590,3/2/2023 19:00,AKO,2023-01-17 15:53:00+00:00,26.1,21,80.75,130,10,,10,29.71,0,M,KAKO 171553Z AUTO 13010KT 10SM CLR M03/M06 A2971 RMK AO2 SLP086 T10331061,7V5,AKO,2023-01-17 15:44:00+00:00,FALLBACK,17.413252383391498,0 days 00:09:00
ERA23LA102,ACC,106545,2023-01-05 14:19:00+00:00,Calhoun,Georgia,United States,,N522EA,FALSE,DirectorBrief,2023-06-15T04:00:00Z,None,0,0,0,"The pilot’s inadvertent asymmetric throttle application, which resulted in a loss of directional control during the landing roll, runway excursion, and collision with ground equipment.",,34.450082,-84.938189,STRAY GOOSE RESEARCH LLC,AIRCAM,AIR,CZL,TOM B DAVID FLD,TRUE,2,,PERS,091,Substantial,VMC,STRAY GOOSE RESEARCH LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106545,6/15/2023 17:00,CZL,2023-01-05 14:15:00+00:00,44.6,42.8,93.35,0,0,,10,30.14,0,M,KCZL 051415Z AUTO 00000KT 10SM CLR 07/06 A3014 RMK AO2,CZL,KCZL,2023-01-05 14:19:00+00:00,PRIMARY,0,0 days 00:04:00
CEN23LA056,ACC,106387,2022-11-29 20:10:00+00:00,Batesville,Arkansas,United States,,N988MC,FALSE,DirectorBrief,2024-04-10T04:00:00Z,Minor,0,0,2,"The crew’s failure to execute a go-around during the unstable approach and long landing, which resulted in a runway excursion.",,35.726222,-91.647444,LEARJET INC,45,AIR,BVX,Batesville Regional Airport,FALSE,2,,BUS,091,Substantial,IMC,Creamer Pilot Services LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106387,4/10/2024 17:00,BVX,2022-11-29 20:17:00+00:00,60.8,59,93.79,0,0,,8,29.67,0,M,KBVX 292017Z AUTO 00000KT 8SM OVC006 16/15 A2967 RMK AO2 CIG 004V009,BVX,KBVX,2022-11-29 20:10:00+00:00,PRIMARY,0,0 days 00:07:00
ANC23LA014,ACC,106603,2022-11-27 05:00:00+00:00,Anchorage,Alaska,United States,,N5626U,FALSE,DirectorBrief,2023-03-30T04:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control of the airplane during landing.,,61.215814,-149.85578,PIPER,PA-28-140,AIR,MRI,Merrill Field Airport,FALSE,1,,INST,091,Substantial,VMC,FLY AROUND ALASKA LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106603,3/30/2023 17:00,BVX,2022-11-29 00:56:00+00:00,52,45,76.94,140,5,,10,29.92,0,M,KBVX 290056Z AUTO 14005KT 10SM CLR 11/07 A2992 RMK AO2 SLP133 T01110072,BVX,KBVX,2022-11-27 05:00:00+00:00,PRIMARY,0,1 days 19:56:00
CEN23LA032,ACC,106271,2022-11-09 11:48:00+00:00,Englewood,Colorado,United States,,N771RG,FALSE,DirectorBrief,2023-03-15T04:00:00Z,None,0,0,0,"An encounter with windshear during the initial climb after takeoff, which resulted in a loss of control. Contributing to the accident was the pilot’s improper decision to takeoff with a tailwind.",,39.571064,-104.84161,MULHOLLAND ROBERT A,VANS RV-7,AIR,APA,CENTENNIAL,TRUE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106271,2/15/2023 19:00,APA,2022-11-09 11:53:00+00:00,32,27,81.55,,4,,10,29.85,0,M,KAPA 091153Z VRB04KT 10SM SCT200 00/M03 A2985 RMK AO2 SLP087 T00001028 10144 20000 53000,APA,KAPA,2022-11-09 11:48:00+00:00,PRIMARY,0,0 days 00:05:00
ERA23LA159,ACC,106941,2022-10-27 15:09:00+00:00,Tuskegee,Alabama,United States,,N858AU,FALSE,DirectorBrief,2024-06-05T04:00:00Z,Minor,0,0,1,"The flight instructor’s improper flare, which resulted in a hard landing and subsequent runway excursion.",,32.460472,-85.680028,TEXTRON AVIATION INC,172S,AIR,06A,Moton Field,FALSE,1,,INST,091,Substantial,VMC,AUBURN UNIVERSITY,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106941,6/5/2024 17:00,CSG,2022-10-27 14:51:00+00:00,63,49,59.98,90,13,20,10,30.07,0,M,KCSG 271451Z 09013G20KT 10SM CLR 17/09 A3007 RMK AO2 SLP179 T01720094 51015,06A,CSG,2022-10-27 15:09:00+00:00,FALLBACK,37.517384731391886,0 days 00:18:00
CEN23LA017,ACC,106178,2022-10-23 17:05:00+00:00,Loveland,Colorado,United States,,N25HW,FALSE,DirectorBrief,2024-08-14T04:00:00Z,None,0,0,0,"The pilot’s loss of control after encountering windshear while landing in a strong, gusting crosswind. Contributing was pilot’s decision to continue the landing with a 90-degree crosswind at 30 knots.",,40.451816,-105.01132,CIRRUS DESIGN CORP,SR22,AIR,FNL,Northern Colorado Regional,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106178,8/14/2024 17:00,FNL,2022-10-23 16:56:00+00:00,67,28,23.09,60,11,,10,29.31,0,M,KFNL 231656Z 06011KT 10SM CLR 19/M02 A2931 RMK AO2 SLP873 T01941022,FNL,KFNL,2022-10-23 17:05:00+00:00,PRIMARY,0,0 days 00:09:00
WPR23LA021,ACC,106168,2022-10-20 10:10:00+00:00,Georgetown,California,United States,,N55DC,FALSE,DirectorBrief,2024-05-02T04:00:00Z,None,0,0,0,"The pilot’s failure to maintain control during an attempted go-around, which resulted in a runway excursion and a separation of the right main landing gear.",,38.921111,-120.8648,CESSNA,140,AIR,E36,Georgetown Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106168,5/2/2024 17:00,BLU,2022-10-20 09:52:00+00:00,63,15.1,15.32,,5,,10,30.25,0,M,KBLU 200952Z AUTO VRB05KT 10SM CLR 17/M09 A3025 RMK AO2 SLP146 T01721094,E36,BLU,2022-10-20 10:10:00+00:00,FALLBACK,22.51600853135968,0 days 00:18:00
CEN23LA286,ACC,192566,2022-10-12 12:55:00+00:00,Holland,Michigan,United States,,N704JT,FALSE,DirectorBrief,2023-10-05T04:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control during the landing roll with gusty wind which exceeded the maximum crosswind of the airplane.,,42.742778,-86.107833,HONDA AIRCRAFT CO LLC,HA-420,AIR,BIV,West Michigan Regional,FALSE,2,NSCH,BUS,135,Substantial,VMC,Protocom Aviation,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=192566,10/5/2023 17:00,BIV,2022-10-12 12:53:00+00:00,60,51,72.13,190,11,19,10,29.74,0,M,KBIV 121253Z AUTO 19011G19KT 10SM FEW070 OVC100 16/11 A2974 RMK AO2 SLP070 T01560106 $,BIV,KBIV,2022-10-12 12:55:00+00:00,PRIMARY,0,0 days 00:02:00
DCA23LA005,INC,106077,2022-10-05 18:59:00+00:00,Dayton,Ohio,United States,,N447AW,FALSE,DirectorBrief,2024-10-03T04:00:00Z,None,0,0,0,"The airplane’s right turn, which developed during the landing rollout and persisted until the airplane came to rest, for reasons that could not be determined based on the available evidence. Contributing to the incident was the pilot’s reliance primarily on differential braking, rather than sufficient and sustained opposing rudder pedal, when attempting to arrest the turn.",,39.894956,-84.217464,BOMBARDIER INC,CL-600-2B19,AIR,DAY,JAMES M COX DAYTON INTL,FALSE,2,SCHD,,121,Minor,VMC,AIR WISCONSIN AIRLINES LLC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=106077,10/3/2024 18:00,DAY,2022-10-05 18:56:00+00:00,77,34,20.91,270,6,,10,30.11,0,M,KDAY 051856Z 27006KT 10SM FEW250 25/01 A3011 RMK AO2 SLP191 T02500011,DAY,KDAY,2022-10-05 18:59:00+00:00,PRIMARY,0,0 days 00:03:00
ERA22LA414,ACC,105928,2022-09-09 11:32:00+00:00,Caldwell,New Jersey,United States,,N8925Y,FALSE,DirectorBrief,2024-05-16T04:00:00Z,None,0,0,0,"The pilot’s acute cerebrovascular event, which caused symptoms that diminished his situational awareness and prompted him to abort the takeoff, resulting in a runway excursion.",,40.875225,-74.28135,PIPER,PA-39,AIR,CDW,ESSEX COUNTY,FALSE,2,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105928,5/16/2024 17:00,CDW,2022-09-09 11:53:00+00:00,62,58,86.11,0,0,,10,30.06,0,M,KCDW 091153Z 00000KT 10SM CLR 17/14 A3006 RMK AO2 SLP185 T01670144 10167 20139 52018,CDW,KCDW,2022-09-09 11:32:00+00:00,PRIMARY,0,0 days 00:21:00
ERA22LA400,ACC,105880,2022-09-01 19:00:00+00:00,Marysville,Ohio,United States,,N85748,FALSE,DirectorBrief,2022-09-23T04:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control during landing.,,40.224663,-83.351469,AERONCA,7AC,AIR,MRT,UNION COUNTY,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105880,9/13/2022 19:00,MRT,2022-09-01 19:59:00+00:00,80.6,62.6,54.3,300,3,,10,30.08,0,M,KMRT 011959Z AUTO 30003KT 10SM SCT090 SCT110 27/17 A3008 RMK AO1,MRT,KMRT,2022-09-01 19:00:00+00:00,PRIMARY,0,0 days 00:59:00
ERA22FA386,ACC,105806,2022-08-27 20:58:00+00:00,French Lick,Indiana,United States,,N8741A,FALSE,DirectorBrief,2024-03-20T04:00:00Z,Fatal,1,0,0,"The pilot’s failure to make a stabilized approach, which resulted in a loss of directional control during landing.",,38.506111,-86.640833,BEECH,B35,AIR,FRH,FRENCH LICK MUNI,FALSE,1,,PERS,091,Destroyed,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105806,3/20/2024 17:00,FRH,2022-08-27 20:55:00+00:00,86,62.6,45.61,120,4,,10,29.97,0,M,KFRH 272055Z AUTO 12004KT 10SM SCT060 30/17 A2997 RMK AO1,FRH,KFRH,2022-08-27 20:58:00+00:00,PRIMARY,0,0 days 00:03:00
CEN22LA385,ACC,105735,2022-08-10 10:30:00+00:00,Sparta,Michigan,United States,,N55338,FALSE,DirectorBrief,2023-10-19T04:00:00Z,None,0,0,0,"The pilot’s delayed decision to reject the takeoff, resulting in a runway excursion and impact with a fence.",,43.12951,-85.67947,PIPER,PA-28-140,AIR,8D4,Paul C Miller - Sparta,FALSE,1,NSCH,PERS,091,Substantial,VMC,West Michigan Flight Academy,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105735,10/19/2023 17:00,AQP,2022-08-10 10:33:00+00:00,62.6,60.8,93.83,0,0,,7,30.13,0,M,KAQP 101033Z AUTO 00000KT 7SM 17/16 A3013 RMK AO2,AQP,KAQP,2022-08-10 10:30:00+00:00,PRIMARY,0,0 days 00:03:00
CEN22LA389,ACC,105769,2022-08-10 09:30:00+00:00,Appleton,Minnesota,United States,,N73194,FALSE,DirectorBrief,2024-03-07T05:00:00Z,None,0,0,0,The pilot’s failure to maintain directional control during the takeoff roll with a quartering tailwind.,,45.227502,-96.004529,AIR TRACTOR,AT502,AIR,AQP,Appleton Municipal Airport,FALSE,1,,AAPL,137,Substantial,VMC,Schwenk Aircraft Inc.,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105769,3/7/2024 18:00,AQP,2022-08-10 09:33:00+00:00,64.4,60.8,88.09,0,0,,2.5,30.13,0,BR,KAQP 100933Z AUTO 00000KT 2 1/2SM BR 18/16 A3013 RMK AO2,AQP,KAQP,2022-08-10 09:30:00+00:00,PRIMARY,0,0 days 00:03:00
ERA22LA336,ACC,105581,2022-07-17 20:20:00+00:00,East Haddam,Connecticut,United States,,N8680V,FALSE,DirectorBrief,2023-03-02T05:00:00Z,Minor,0,0,2,The pilot's failure to maintain directional control during the landing.,,41.445654,-72.455642,BELLANCA,7KCAB,AIR,42B,GOODSPEED,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105581,2/16/2023 20:00,LZU,2022-07-17 19:56:00+00:00,89,69,51.8,220,6,,10,30.05,0,M,KLZU 171956Z 22006KT 10SM FEW047 32/21 A3005 RMK AO2 SLP174 T03170206,LZU,KLZU,2022-07-17 20:20:00+00:00,PRIMARY,0,0 days 00:24:00
ERA22LA324,ACC,105529,2022-07-17 14:25:00+00:00,Lawrenceville,Georgia,United States,,N62405,FALSE,DirectorBrief,2023-05-04T04:00:00Z,None,0,0,0,The student pilot’s failure to maintain directional control while landing with a crosswind.,,33.978091,-83.96236,CESSNA,172P,AIR,LZU,GWINNETT COUNTY - BRISCOE FLD,FALSE,1,,INST,091,Substantial,VMC,FLIGHT SCHOOL OF GWINNETT INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105529,4/24/2023 19:00,MMK,2022-07-17 14:53:00+00:00,81,65,58.1,300,4,,10,30.03,0,M,KMMK 171453Z AUTO 30004KT 10SM OVC075 27/18 A3003 RMK AO2 SLP168 T02720183 58001,42B,MMK,2022-07-17 14:25:00+00:00,FALLBACK,17.17796322973639,0 days 00:28:00
DCA22FA132,ACC,105298,2022-06-21 21:38:00+00:00,Miami,Florida,United States,,HI-1064,FALSE,DirectorBrief,2024-04-25T04:00:00Z,Minor,0,0,4,"The structural failure of the left main landing gear downlock following ineffective shimmy dampening during the landing roll which caused the collapse of the left main landing gear, resulting in a runway excursion and post-flight fire.",,25.800361,-80.275687,MCDONNELL DOUGLAS,MD80,AIR,MIA,MIAMI INTL,FALSE,2,SCHD,,129,Substantial,VMC,"Red Air, SA",Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105298,7/31/2023 13:00,MIA,2022-06-21 21:53:00+00:00,86,61,43.1,50,9,16,10,30.08,0,M,KMIA 212153Z 05009G16KT 10SM FEW030 FEW045 BKN250 30/16 A3008 RMK AO2 SLP187 T03000161 $,MIA,KMIA,2022-06-21 21:38:00+00:00,PRIMARY,0,0 days 00:15:00
ERA22LA263,ACC,105207,2022-06-06 17:20:00+00:00,Westminster,Maryland,United States,,N29501,FALSE,DirectorBrief,2022-12-15T05:00:00Z,Minor,0,0,2,"The student pilot’s loss of control during a go-around and the delayed remedial action initiated by the flight instructor, which resulted in a runway excursion and collision with trees.",,39.467028,-77.017444,CESSNA,172,AIR,2W2,Clearview Airpark,FALSE,1,,INST,091,Substantial,VMC,CLEARVIEW FLYING CLUB INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105207,12/1/2022 20:00,BDL,2022-05-31 23:51:00+00:00,78,63,59.78,180,12,,10,29.9,0,M,KBDL 312351Z 18012KT 10SM FEW080 BKN100 BKN250 26/17 A2990 RMK AO2 SLP125 T02560172 10339 20256 53010,4B9,BDL,2022-06-06 17:20:00+00:00,FALLBACK,4.552719880406996,5 days 17:29:00
ERA22LA253,ACC,105166,2022-05-31 20:25:00+00:00,Simsbury,Connecticut,United States,,N2973K,FALSE,DirectorBrief,2022-11-01T04:00:00Z,None,0,0,0,"The pilot’s delayed decision to abort the landing, which resulted in a runway overrun.",,41.912547,-72.778297,PIPER,PA28,AIR,4B9,Simsbury Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105166,10/14/2022 19:00,BDL,2022-05-31 20:51:00+00:00,92,62,37.19,320,5,,10,29.87,0,M,KBDL 312051Z 32005KT 10SM SCT070 BKN250 33/17 A2987 RMK AO2 SLP115 T03330167 58007,4B9,BDL,2022-05-31 20:25:00+00:00,FALLBACK,4.552719880406996,0 days 00:26:00
ERA22LA247,ACC,105154,2022-05-29 11:15:00+00:00,Jacksonville,Florida,United States,,N8919S,FALSE,DirectorBrief,2023-11-07T05:00:00Z,None,0,0,0,"The pilot’s failure to maintain directional control during a touch-and-go landing after applying power for takeoff, which resulted in a runway excursion and noseover.",,30.336333,-81.514444,CESSNA,150F,AIR,CRG,Jacksonville Executive Airport at Craig,FALSE,1,,PERS,091,Substantial,VMC,N8919S INC,Completed,FALSE,https://data.ntsb.gov/Docket?ProjectID=105154,11/7/2023 18:00,CRG,2022-05-29 10:53:00+00:00,70,67,89.9,0,0,,10,29.96,0,M,KCRG 291053Z 00000KT 10SM CLR 21/19 A2996 RMK AO2 SLP145 T02110194,CRG,KCRG,2022-05-29 11:15:00+00:00,PRIMARY,0,0 days 00:22:00
