station,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,wxcodes,metar,NtsbNo,AirportID,EventDate,WeatherStation,Distance_nm
GLR,2012-10-31 07:53,32.0,30.0,92.29,,6.0,,3.0,29.61,0.0,BR,KGLR 310753Z AUTO VRB06KT 3SM BR OVC005 00/M01 A2961 RMK AO2 SLP039 T00001011,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 08:53,32.0,31.0,95.73,,6.0,,3.0,29.6,0.0,BR,KGLR 310853Z AUTO VRB06KT 3SM BR OVC005 00/M01 A2960 RMK AO2 SLP036 60000 T00001006 58004,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 09:53,32.0,31.0,95.73,,6.0,,8.0,29.6,0.0,M,KGLR 310953Z AUTO VRB06KT 8SM OVC005 00/M01 A2960 RMK AO2 SLP036 T00001006,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 10:53,32.0,31.0,95.73,,5.0,,4.0,29.61,0.0,BR,KGLR 311053Z AUTO VRB05KT 4SM BR OVC005 00/M01 A2961 RMK AO2 CIG 005V009 SLP039 T00001006,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 11:53,33.0,31.0,91.66,340.0,6.0,,8.0,29.6,0.0,M,KGLR 311153Z AUTO 34006KT 8SM OVC009 01/M01 A2960 RMK AO2 SLP036 60000 70007 T00061006 10006 20000 58001,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 12:53,33.0,31.0,91.66,330.0,7.0,,6.0,29.6,0.0,BR,KGLR 311253Z AUTO 33007KT 300V010 6SM BR OVC007 01/M01 A2960 RMK AO2 SLP038 T00061006,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 13:53,33.0,32.0,95.75,340.0,6.0,,4.0,29.61,0.0,BR,KGLR 311353Z AUTO 34006KT 4SM BR OVC007 01/00 A2961 RMK AO2 SLP040 T00060000,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 14:53,34.0,32.0,92.36,,5.0,,10.0,29.6,0.0,M,KGLR 311453Z AUTO VRB05KT 10SM OVC007 01/00 A2960 RMK AO2 SLP036 T00110000 50000,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 15:53,34.0,33.0,96.46,,5.0,,6.0,29.61,0.0,BR,KGLR 311553Z AUTO VRB05KT 6SM BR OVC007 01/01 A2961 RMK AO2 SLP039 T00110006,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 16:53,36.0,34.0,92.43,330.0,8.0,,7.0,29.6,0.0,M,KGLR 311653Z AUTO 33008KT 300V020 7SM OVC007 02/01 A2960 RMK AO2 SLP037 T00220011,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 17:53,36.0,34.0,92.43,320.0,7.0,,10.0,29.6,0.0,M,KGLR 311753Z AUTO 32007KT 10SM OVC007 02/01 A2960 RMK AO2 SLP036 T00220011 10022 20006 50001,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 18:53,36.0,34.0,92.43,320.0,6.0,16.0,10.0,29.59,0.0,M,KGLR 311853Z AUTO 32006G16KT 10SM OVC009 02/01 A2959 RMK AO2 SLP034 T00220011,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 19:48,37.4,33.8,86.69,330.0,8.0,16.0,10.0,29.59,0.0,M,KGLR 311948Z AUTO 33008G16KT 10SM OVC011 03/01 A2959 RMK AO2,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 19:53,37.0,34.0,88.57,310.0,5.0,16.0,10.0,29.6,0.0,M,KGLR 311953Z AUTO 31005G16KT 10SM OVC011 03/01 A2960 RMK AO2 SLP035 T00280011,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 20:53,37.0,33.0,85.43,320.0,7.0,16.0,10.0,29.6,0.0,M,KGLR 312053Z AUTO 32007G16KT 290V360 10SM BKN013 OVC017 03/01 A2960 RMK AO2 SLP036 T00280006 53002,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 21:53,36.0,34.0,92.43,330.0,9.0,18.0,3.0,29.62,0.0,BR,KGLR 312153Z AUTO 33009G18KT 290V360 3SM BR OVC010 02/01 A2962 RMK AO2 SLP042 T00220011,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 22:53,35.0,33.0,92.4,,6.0,16.0,9.0,29.63,,M,KGLR 312253Z AUTO VRB06G16KT 9SM OVC010 02/01 A2963 RMK AO2 RAB10E19 SLP046 P0000 T00170006,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
GLR,2012-10-31 23:53,35.0,33.0,92.4,330.0,8.0,14.0,6.0,29.64,,BR,KGLR 312353Z AUTO 33008G14KT 6SM BR BKN010 OVC019 02/01 A2964 RMK AO2 UPB44E53 SLP049 P0000 60000 T00170006 10028 20017 51012,CEN13FA038,N98,2012-10-31 09:30:00+00:00,GLR,17.19107237800229
AAO,2012-07-21 00:54,96.0,54.0,24.4,80.0,8.0,,10.0,30.0,0.0,M,KAAO 210054Z AUTO 08008KT 10SM CLR 36/12 A3000 RMK AO2 SLP141 T03560122,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 01:54,89.0,55.0,31.57,90.0,4.0,,10.0,30.0,0.0,M,KAAO 210154Z AUTO 09004KT 10SM CLR 32/13 A3000 RMK AO2 SLP142 T03170128,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 02:54,84.0,56.0,38.31,90.0,4.0,,10.0,30.02,0.0,M,KAAO 210254Z AUTO 09004KT 10SM CLR 29/13 A3002 RMK AO2 SLP148 T02890133 53008,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 03:54,81.0,58.0,45.44,90.0,5.0,,10.0,30.04,0.0,M,KAAO 210354Z AUTO 09005KT 10SM CLR 27/14 A3004 RMK AO2 SLP154 T02720144,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 04:54,78.0,58.0,49.94,90.0,5.0,,10.0,30.04,0.0,M,KAAO 210454Z AUTO 09005KT 10SM CLR 26/14 A3004 RMK AO2 SLP155 T02560144,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 05:54,76.0,57.0,51.94,70.0,4.0,,10.0,30.04,0.0,M,KAAO 210554Z AUTO 07004KT 10SM CLR 24/14 A3004 RMK AO2 SLP156 T02440139 10378 20244 404000206 51008,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 06:54,72.0,58.0,61.28,90.0,4.0,,10.0,30.05,0.0,M,KAAO 210654Z AUTO 09004KT 10SM CLR 22/14 A3005 RMK AO2 SLP158 T02220144,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 07:54,72.0,57.0,59.32,110.0,5.0,,10.0,30.05,0.0,M,KAAO 210754Z AUTO 11005KT 10SM CLR 22/14 A3005 RMK AO2 SLP157 T02220139,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 08:54,71.0,57.0,61.16,100.0,5.0,,10.0,30.04,0.0,M,KAAO 210854Z AUTO 10005KT 10SM CLR 22/14 A3004 RMK AO2 SLP154 T02170139 58002,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 09:54,66.0,57.0,72.72,80.0,4.0,,10.0,30.05,0.0,M,KAAO 210954Z AUTO 08004KT 10SM CLR 19/14 A3005 RMK AO2 SLP159 T01890139,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 10:54,66.0,57.0,72.72,0.0,0.0,,10.0,30.06,0.0,M,KAAO 211054Z AUTO 00000KT 10SM CLR 19/14 A3006 RMK AO2 SLP163 T01890139,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 11:54,67.0,59.0,75.69,0.0,0.0,,10.0,30.08,0.0,M,KAAO 211154Z AUTO 00000KT 10SM CLR 19/15 A3008 RMK AO2 SLP169 T01940150 10244 20189 53014 $,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 12:54,71.0,62.0,73.22,0.0,0.0,,10.0,30.07,0.0,M,KAAO 211254Z AUTO 00000KT 10SM CLR 22/17 A3007 RMK AO2 SLP167 T02170167,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 13:54,75.0,63.0,66.13,90.0,5.0,,10.0,30.09,0.0,M,KAAO 211354Z AUTO 09005KT 10SM CLR 24/17 A3009 RMK AO2 SLP172 T02390172,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 14:54,82.0,65.0,56.24,100.0,7.0,,10.0,30.08,0.0,M,KAAO 211454Z AUTO 10007KT 10SM CLR 28/18 A3008 RMK AO2 SLP171 T02780183 52001,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 15:54,88.0,65.0,46.48,110.0,8.0,,10.0,30.07,0.0,M,KAAO 211554Z AUTO 11008KT 10SM CLR 31/18 A3007 RMK AO2 SLP166 T03110183,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 16:54,91.0,62.0,38.15,180.0,4.0,,10.0,30.08,0.0,M,KAAO 211654Z AUTO 18004KT 10SM CLR 33/17 A3008 RMK AO2 SLP168 T03280167,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 17:54,94.0,61.0,33.57,110.0,7.0,,10.0,30.06,0.0,M,KAAO 211754Z AUTO 11007KT 070V150 10SM CLR 34/16 A3006 RMK AO2 SLP163 T03440161 10344 20194 58007,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 18:54,98.0,55.0,23.89,140.0,9.0,14.0,10.0,30.06,0.0,M,KAAO 211854Z AUTO 14009G14KT 10SM CLR 37/13 A3006 RMK AO2 SLP161 T03670128,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 19:54,100.0,51.0,19.45,110.0,10.0,14.0,10.0,30.04,0.0,M,KAAO 211954Z AUTO 11010G14KT 10SM CLR 38/11 A3004 RMK AO2 SLP155 T03780106,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 20:54,102.0,48.0,16.35,120.0,10.0,14.0,10.0,30.02,0.0,M,KAAO 212054Z AUTO 12010G14KT 10SM CLR 39/09 A3002 RMK AO2 SLP147 T03890089 58014,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 21:54,102.0,46.0,15.17,90.0,7.0,,10.0,30.01,0.0,M,KAAO 212154Z AUTO 09007KT 10SM CLR 39/08 A3001 RMK AO2 SLP145 T03890078,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 22:54,101.0,48.0,16.89,110.0,9.0,,10.0,30.0,0.0,M,KAAO 212254Z AUTO 11009KT 10SM CLR 38/09 A3000 RMK AO2 SLP140 T03830089,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
AAO,2012-07-21 23:54,100.0,50.0,18.69,90.0,5.0,,10.0,29.98,0.0,M,KAAO 212354Z AUTO 09005KT 10SM CLR 38/10 A2998 RMK AO2 SLP135 T03780100 10394 20344 58012,CEN12LA471,3AU,2012-07-21 11:20:00+00:00,AAO,8.183267078447651
SAC,2012-06-20 00:53,92.0,29.0,10.54,340.0,9.0,,10.0,29.78,0.0,M,KSAC 200053Z 34009KT 10SM CLR 33/M02 A2978 RMK AO2 SLP083 T03331017,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 01:53,90.0,31.0,12.16,330.0,8.0,,10.0,29.77,0.0,M,KSAC 200153Z 33008KT 10SM CLR 32/M01 A2977 RMK AO2 SLP080 T03221006,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 02:53,87.0,37.0,17.0,320.0,4.0,,10.0,29.77,0.0,M,KSAC 200253Z 32004KT 10SM CLR 31/03 A2977 RMK AO2 SLP080 T03060028 55007,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 03:53,74.0,47.0,38.26,230.0,4.0,,10.0,29.77,0.0,M,KSAC 200353Z AUTO 23004KT 10SM CLR 23/08 A2977 RMK AO2 SLP081 T02330083,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 04:53,75.0,47.0,36.9,0.0,0.0,,10.0,29.78,0.0,M,KSAC 200453Z AUTO 00000KT 10SM CLR 24/08 A2978 RMK AO2 SLP085 T02390083,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 05:53,71.0,50.0,47.29,260.0,3.0,,10.0,29.79,0.0,M,KSAC 200553Z AUTO 26003KT 10SM CLR 22/10 A2979 RMK AO2 SLP086 T02170100 10333 20200 53005,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 06:53,66.0,52.0,60.51,0.0,0.0,,10.0,29.78,0.0,M,KSAC 200653Z AUTO 00000KT 10SM CLR 19/11 A2978 RMK AO2 SLP085 T01890111,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 07:53,63.0,51.0,65.14,,,,10.0,29.78,0.0,M,KSAC 200753Z AUTO 10SM CLR 17/11 A2978 RMK AO2 SLP085 T01720106 403390122 $,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 08:53,60.0,51.0,72.13,0.0,0.0,,10.0,29.78,0.0,M,KSAC 200853Z AUTO 00000KT 10SM CLR 16/11 A2978 RMK AO2 SLP083 T01560106 58003 $,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 09:53,60.0,51.0,72.13,0.0,0.0,,10.0,29.78,0.0,M,KSAC 200953Z AUTO 00000KT 10SM CLR 16/11 A2978 RMK AO2 SLP082 T01560106 $,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 10:53,61.0,50.0,67.11,0.0,0.0,,10.0,29.77,0.0,M,KSAC 201053Z AUTO 00000KT 10SM CLR 16/10 A2977 RMK AO2 SLP081 T01610100 $,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 11:53,62.0,50.0,64.59,0.0,0.0,,10.0,29.78,0.0,M,KSAC 201153Z AUTO 00000KT 10SM CLR 17/10 A2978 RMK AO2 SLP084 T01670100 10217 20150 53001 $,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 12:53,62.0,50.0,64.59,0.0,0.0,,10.0,29.79,0.0,M,KSAC 201253Z 00000KT 10SM CLR 17/10 A2979 RMK AO2 SLP087 T01670100 $,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 13:53,67.0,45.0,45.09,320.0,4.0,,10.0,29.8,0.0,M,KSAC 201353Z 32004KT 10SM CLR 19/07 A2980 RMK AO2 SLP092 T01940072 $,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 14:53,72.0,42.0,33.99,340.0,8.0,,10.0,29.82,0.0,M,KSAC 201453Z 34008KT 10SM CLR 22/06 A2982 RMK AO2 SLP096 T02220056 53012,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 15:53,75.0,41.0,29.41,340.0,7.0,,10.0,29.82,0.0,M,KSAC 201553Z 34007KT 10SM CLR 24/05 A2982 RMK AO2 SLP098 T02390050,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 16:53,79.0,38.0,22.89,330.0,7.0,,10.0,29.82,0.0,M,KSAC 201653Z 33007KT 10SM CLR 26/03 A2982 RMK AO2 SLP096 T02610033,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 17:53,84.0,40.0,20.99,350.0,7.0,,10.0,29.81,0.0,M,KSAC 201753Z 35007KT 10SM CLR 29/04 A2981 RMK AO2 SLP093 T02890044 10289 20150 58003,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 18:53,87.0,38.0,17.62,330.0,7.0,,10.0,29.8,0.0,M,KSAC 201853Z 33007KT 10SM CLR 31/03 A2980 RMK AO2 SLP091 T03060033,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 19:53,90.0,35.0,14.35,340.0,8.0,,10.0,29.79,0.0,M,KSAC 201953Z 34008KT 10SM CLR 32/02 A2979 RMK AO2 SLP087 T03220017,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 20:53,93.0,37.0,14.11,290.0,8.0,,10.0,29.77,0.0,M,KSAC 202053Z 29008KT 10SM CLR 34/03 A2977 RMK AO2 SLP082 T03390028 58011,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 21:53,94.0,36.0,13.15,330.0,5.0,,10.0,29.76,0.0,M,KSAC 202153Z 33005KT 10SM CLR 34/02 A2976 RMK AO2 SLP077 T03440022,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 22:53,95.0,36.0,12.71,290.0,5.0,,10.0,29.74,0.0,M,KSAC 202253Z 29005KT 10SM CLR 35/02 A2974 RMK AO2 SLP072 T03500022,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
SAC,2012-06-20 23:53,95.0,42.0,16.15,210.0,6.0,,10.0,29.73,0.0,M,KSAC 202353Z 21006KT 10SM CLR 35/06 A2973 RMK AO2 SLP067 T03500056 10356 20283 57015,WPR12LA272,JAQ,2012-06-20 19:00:00+00:00,SAC,33.92822420678193
BPK,2012-06-17 00:53,86.0,59.0,40.14,170.0,5.0,,9.0,29.99,0.0,M,KBPK 170053Z AUTO 17005KT 9SM CLR 30/15 A2999 RMK AO2 SLP142 T03000150,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 01:53,83.0,62.0,49.37,180.0,5.0,,9.0,29.99,0.0,M,KBPK 170153Z AUTO 18005KT 9SM CLR 28/17 A2999 RMK AO2 SLP144 T02830167,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 02:53,80.0,62.0,54.23,180.0,4.0,,9.0,30.01,0.0,M,KBPK 170253Z AUTO 18004KT 9SM CLR 27/17 A3001 RMK AO2 SLP151 T02670167 53008,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 03:53,78.0,63.0,59.74,190.0,4.0,,9.0,30.04,0.0,M,KBPK 170353Z AUTO 19004KT 9SM BKN065 26/17 A3004 RMK AO2 SLP160 T02560172,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 04:53,77.0,62.0,59.98,200.0,4.0,,10.0,30.04,0.0,M,KBPK 170453Z AUTO 20004KT 10SM CLR 25/17 A3004 RMK AO2 SLP161 T02500167,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 05:53,77.0,62.0,59.98,200.0,3.0,,10.0,30.05,0.0,M,KBPK 170553Z AUTO 20003KT 10SM FEW080 25/17 A3005 RMK AO2 SLP163 T02500167 10317 20244 403440194 51012,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 06:53,75.0,63.0,66.13,0.0,0.0,,10.0,30.04,0.0,M,KBPK 170653Z AUTO 00000KT 10SM CLR 24/17 A3004 RMK AO2 SLP160 T02390172,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 07:53,73.0,63.0,70.68,190.0,3.0,,10.0,30.04,0.0,M,KBPK 170753Z AUTO 19003KT 10SM FEW080 23/17 A3004 RMK AO2 SLP160 T02280172,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 08:53,71.0,63.0,75.57,0.0,0.0,,10.0,30.04,0.0,M,KBPK 170853Z AUTO 00000KT 10SM CLR 22/17 A3004 RMK AO2 SLP159 T02170172 56004,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 09:53,72.0,64.0,76.13,190.0,4.0,,9.0,30.04,0.0,M,KBPK 170953Z AUTO 19004KT 9SM FEW090 22/18 A3004 RMK AO2 SLP159 T02220178,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 10:53,71.0,64.0,78.49,0.0,0.0,,9.0,30.04,0.0,M,KBPK 171053Z AUTO 00000KT 9SM BKN095 OVC110 22/18 A3004 RMK AO2 SLP161 T02170178,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 11:53,72.0,64.0,76.13,0.0,0.0,,8.0,30.07,0.0,M,KBPK 171153Z AUTO 00000KT 8SM BKN085 22/18 A3007 RMK AO2 SLP169 T02220178 10250 20211 53009,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 12:53,75.0,65.0,70.88,160.0,5.0,,8.0,30.05,0.0,M,KBPK 171253Z AUTO 16005KT 8SM CLR 24/18 A3005 RMK AO2 SLP165 T02390183,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 13:53,79.0,65.0,62.16,180.0,6.0,,9.0,30.04,0.0,M,KBPK 171353Z AUTO 18006KT 9SM CLR 26/18 A3004 RMK AO2 SLP161 T02610183,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 14:53,81.0,64.0,56.45,200.0,8.0,,9.0,30.02,0.0,M,KBPK 171453Z AUTO 20008KT 9SM CLR 27/18 A3002 RMK AO2 SLP153 T02720178 58016,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 15:53,85.0,63.0,47.82,230.0,10.0,17.0,9.0,29.98,0.0,M,KBPK 171553Z AUTO 23010G17KT 9SM CLR 29/17 A2998 RMK AO2 SLP140 T02940172,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 16:53,90.0,63.0,40.74,200.0,7.0,,10.0,29.98,0.0,M,KBPK 171653Z AUTO 20007KT 170V240 10SM CLR 32/17 A2998 RMK AO2 SLP138 T03220172,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 17:53,91.0,61.0,36.72,190.0,8.0,15.0,10.0,29.97,0.0,M,KBPK 171753Z AUTO 19008G15KT 10SM CLR 33/16 A2997 RMK AO2 SLP136 T03280161 10333 20222 56016,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 18:53,90.0,62.0,39.47,180.0,7.0,,10.0,29.95,0.0,M,KBPK 171853Z AUTO 18007KT 10SM SCT060 32/17 A2995 RMK AO2 SLP130 T03220167,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 19:53,92.0,61.0,35.7,200.0,10.0,,10.0,29.93,0.0,M,KBPK 171953Z AUTO 20010KT 10SM FEW060 33/16 A2993 RMK AO2 SLP124 T03330161,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 20:53,92.0,62.0,37.1,180.0,7.0,14.0,9.0,29.91,0.0,M,KBPK 172053Z AUTO 18007G14KT 130V200 9SM SCT060 BKN100 33/17 A2991 RMK AO2 SLP116 T03330167 58020,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 21:53,93.0,60.0,33.44,220.0,7.0,,9.0,29.88,0.0,M,KBPK 172153Z AUTO 22007KT 9SM FEW065 34/16 A2988 RMK AO2 SLP107 T03390156,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 22:53,91.0,60.0,35.57,190.0,9.0,,9.0,29.86,0.0,M,KBPK 172253Z AUTO 19009KT 9SM CLR 33/16 A2986 RMK AO2 SLP099 T03280156,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
BPK,2012-06-17 23:53,89.0,61.0,39.08,170.0,8.0,,8.0,29.86,0.0,M,KBPK 172353Z AUTO 17008KT 8SM CLR 32/16 A2986 RMK AO2 SLP097 T03170161 10344 20311 56018,CEN12LA379,3M0,2012-06-17 15:00:00+00:00,BPK,4.254752569311396
TVL,2012-06-08 00:53,63.0,35.0,35.23,210.0,11.0,18.0,10.0,30.09,0.0,M,KTVL 080053Z AUTO 21011G18KT 180V260 10SM CLR 17/02 A3009 RMK AO2 SLP160 T01720017 TSNO,WPR12LA262,NV33,2012-06-08 10:15:00+00:00,TVL,28.34822947417072
TVL,2012-06-08 01:53,59.0,35.0,40.54,200.0,10.0,,10.0,30.09,0.0,M,KTVL 080153Z AUTO 20010KT 10SM CLR 15/02 A3009 RMK AO2 SLP161 T01500017 TSNO,WPR12LA262,NV33,2012-06-08 10:15:00+00:00,TVL,28.34822947417072
TVL,2012-06-08 02:53,57.0,35.0,43.53,210.0,8.0,,10.0,30.08,0.0,M,KTVL 080253Z AUTO 21008KT 10SM CLR 14/02 A3008 RMK AO2 SLP150 T01390017 57003 TSNO,WPR12LA262,NV33,2012-06-08 10:15:00+00:00,TVL,28.34822947417072
TVL,2012-06-08 03:53,54.0,36.0,50.42,190.0,11.0,,10.0,30.1,0.0,M,KTVL 080353Z AUTO 19011KT 10SM CLR 12/02 A3010 RMK AO2 SLP147 T01220022 TSNO,WPR12LA262,NV33,2012-06-08 10:15:00+00:00,TVL,28.34822947417072
TVL,2012-06-08 04:53,51.0,36.0,56.05,210.0,6.0,,10.0,30.11,0.0,M,KTVL 080453Z AUTO 21006KT 10SM CLR 11/02 A3011 RMK AO2 SLP149 T01060022 TSNO,WPR12LA262,NV33,2012-06-08 10:15:00+00:00,TVL,28.34822947417072
