ntsbno,eventtype,eventdate_ntsb,city,state,country,n,highestinjurylevel,fatalinjurycount,seriousinjurycount,minorinjurycount,probablecause,latitude,longitude,make,model,airportid_ntsb,airportname,amateurbuilt,numberofengines,purposeofflight,far,aircraftdamage,weathercondition,operator,docketurl,valid,tmpf,dwpf,relh,drct,sknt,gust,vsby,alti,p01i,metar,weatherstation,weather_source,distance_nm,time_diff,crosswind_component,tailwind_component
CEN12IA451,INC,2012-07-16 18:55:00+00:00,Marysville,Ohio,United States,N566FD,None,0,0,0,"Fatigue failure of the left main wheel assembly on takeoff, which resulted in a loss of directional control and runway excursion.",40.224723,-83.351669,FLIGHT DESIGN GMBH,CTLS,MRT,Union County,False,1.0,INST,091,Minor,VMC,New Flyers Association,https://data.ntsb.gov/Docket?ProjectID=84354,2012-07-16 18:53:00+00:00,92.48,56.84,30.27,350.0,7.0,16.0,10.0,30.0,0.0,KMRT 161853Z AUTO 35007G16KT 320V020 10SM CLR 34/14 A3000 RMK AO2 T03360138,KMRT,PRIMARY,0.0,0 days 00:02:00,-1.2155372436685128,6.893654271085456
CEN12CA450,ACC,2012-07-14 12:30:00+00:00,Camdenton,Missouri,United States,N3092B,None,0,0,0,"The pilot's loss of directional control on landing, which resulted in a runway excursion.",37.973888,-92.691108,CESSNA,195B,H21,Camdenton Memorial,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=84352,2012-07-14 12:35:00+00:00,69.8,62.6,77.9,190.0,3.0,20.5,10.0,30.07,0.0,KH21 141235Z AUTO 19003KT 10SM CLR 21/17 A3007 RMK AO2 LTG DSNT S,KH21,PRIMARY,0.0,0 days 00:05:00,-0.5209445330007914,-2.954423259036624
WPR12LA272,ACC,2012-06-20 19:00:00+00:00,Jackson,California,United States,N524CC,None,0,0,0,"The student pilot's loss of directional control during landing, which resulted in a runway excursion.",38.376667,-120.793891,CESSNA,150F,JAQ,Westover Field/Amador County,False,1.0,INST,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=84048,2012-06-20 18:53:00+00:00,87.0,38.0,17.62,330.0,7.0,20.5,10.0,29.8,0.0,KSAC 201853Z 33007KT 10SM CLR 31/03 A2980 RMK AO2 SLP091 T03060033,SAC,FALLBACK,33.92822420678193,0 days 00:07:00,-3.500000000000003,6.062177826491069
CEN12LA379,ACC,2012-06-17 15:00:00+00:00,Lakeview,Arkansas,United States,N3094P,None,0,0,0,The pilot's improper flare and recovery from a bounced landing.,36.349166,-92.555831,"Consolidated Aeronautics, Inc.",Lake LA-4-200,3M0,Gastons Airport,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=84017,2012-06-17 14:53:00+00:00,81.0,64.0,56.45,200.0,8.0,20.5,9.0,30.02,0.0,KBPK 171453Z AUTO 20008KT 9SM CLR 27/18 A3002 RMK AO2 SLP153 T02720178 58016,BPK,FALLBACK,4.254752569311396,0 days 00:07:00,-2.7361611466053493,-7.517540966287267
WPR12LA262,ACC,2012-06-08 10:15:00+00:00,Smith Valley,Nevada,United States,N1875N,None,0,0,0,"The failure of the right main landing gear strut due to corrosion-induced fatigue, which resulted in a runway excursion.",38.833332,-119.395553,CESSNA,120,NV33,Smith Valley,False,1.0,PERS,091,Substantial,VMC,Valley View Flyers LLC,https://data.ntsb.gov/Docket?ProjectID=83962,2012-06-08 09:53:00+00:00,45.0,35.0,68.05,0.0,0.0,20.5,10.0,30.05,0.0,KTVL 080953Z AUTO 00000KT 10SM CLR 07/02 A3005 RMK AO2 SLP130 T00720017 TSNO,TVL,FALLBACK,28.34822947417072,0 days 00:22:00,0.0,0.0
CEN12CA286,ACC,2012-05-09 19:20:00+00:00,Cleburne,Texas,United States,N727TA,None,0,0,0,"The pilot's inadvertent selection of flap 0 degrees during the go-around and the flight instructor’s inadequate supervision, which resulted in an aerodynamic stall at low altitude.",32.353889,-97.433891,COSTRUZIONI AERONAUTICHE TECNA,P2006T,KCPT,Cleburne Regional,False,2.0,INST,091,Substantial,VMC,Skymates Inc,https://data.ntsb.gov/Docket?ProjectID=83596,2012-05-09 19:15:00+00:00,80.6,42.8,26.22,60.0,11.0,15.0,10.0,30.04,0.0,KCPT 091915Z AUTO 06011G15KT 10SM CLR 27/06 A3004 RMK AO2,KCPT,PRIMARY,0.0,0 days 00:05:00,9.526279441628825,5.500000000000001
ERA12LA184,ACC,2012-02-17 18:32:00+00:00,Fayetteville,North Carolina,United States,N118RZ,Serious,0,1,1,"The pilot’s failure to maintain adequate separation behind a large airplane during landing, which resulted in an encounter with wake turbulence and a loss of control.",34.985,-78.889442,MOONEY AIRPLANE CO INC,M20TN,FAY,Fayetteville Regional Airport,False,1.0,PERS,091,Substantial,VMC,Nitin D. Desai,https://data.ntsb.gov/Docket?ProjectID=82918,2012-02-17 18:53:00+00:00,62.0,39.0,42.51,310.0,6.0,20.5,10.0,30.05,0.0,KFAY 171853Z AUTO 31006KT 10SM CLR 17/04 A3005 RMK AO2 SLP170 T01670039 TSNO,KFAY,PRIMARY,0.0,0 days 00:21:00,-4.596266658713869,3.8567256581192355
CEN12FA151,ACC,2012-02-02 20:12:00+00:00,Pueblo,Colorado,United States,N31WS,None,0,0,0,The captain's failure to maintain airplane control during an attempted crosswind takeoff on a contaminated runway.,38.286666,-104.491111,GATES LEAR JET,35,PUB,Pueblo,False,2.0,PERS,091,Substantial,IMC,EXTRAPOINT LLC,https://data.ntsb.gov/Docket?ProjectID=82842,2012-02-02 19:54:00+00:00,63.0,24.0,22.52,140.0,7.0,20.5,10.0,30.18,0.0,KMKC 021954Z 14007KT 10SM CLR 17/M04 A3018 RMK AO2 SLP221 T01721044,KMKC,PRIMARY,0.0,0 days 00:18:00,4.499513267805776,-5.362311101832845
CEN12LA147,ACC,2012-02-02 14:10:00+00:00,Kansas City,Missouri,United States,N6564V,None,0,0,0,"The failure of the nosewheel steering pushrod, which resulted in a loss of airplane directional control and runway excursion.",39.149028,-94.57949,BELLANCA,17-30,MKC,Charles B. Wheeler Downtown,False,1.0,INST,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=82808,2012-02-02 13:54:00+00:00,33.0,28.0,81.5,0.0,0.0,20.5,10.0,30.26,0.0,KMKC 021354Z 00000KT 10SM CLR 01/M02 A3026 RMK AO2 SLP250 T00061022,KMKC,PRIMARY,0.0,0 days 00:16:00,0.0,0.0
WPR12LA076,ACC,2012-01-06 16:48:00+00:00,Phoenix,Arizona,United States,N4175V,None,0,0,0,The pilot’s inability to maintain directional control during the landing roll for reasons that could not be determined because impact damage precluded determination of the preaccident functionality of the braking and steering systems.,33.688331,-112.082496,PIPER,PA28,DVT,Phoenix Deer Valley,False,1.0,INST,091,Substantial,VMC,TransPac Aviation Academy,https://data.ntsb.gov/Docket?ProjectID=82645,2012-01-06 16:53:00+00:00,56.0,27.0,32.61,330.0,5.0,20.5,10.0,30.08,0.0,KDVT 061653Z 33005KT 10SM CLR 13/M03 A3008 RMK AO2 SLP176 T01331028,KDVT,PRIMARY,0.0,0 days 00:05:00,-2.500000000000002,4.330127018922192
CEN12LA111,ACC,2011-12-08 16:30:00+00:00,Batavia,Ohio,United States,N5813,Minor,0,0,1,A loss of engine power due to failure of the engine oil cooler and subsequent oil starvation to the engine.,39.078334,-84.210281,CURTISS WRIGHT,P40M,I69,Clermont County,False,1.0,INST,091,Substantial,VMC,Tri-State Warbird Museum,https://data.ntsb.gov/Docket?ProjectID=82545,2011-12-08 16:53:00+00:00,38.0,27.0,64.29,210.0,8.0,20.5,10.0,30.33,0.0,KLUK 081653Z 21008KT 10SM CLR 03/M03 A3033 RMK AO2 SLP275 T00331028,LUK,FALLBACK,9.733351378,0 days 00:23:00,-4.000000000000001,-6.928203230275509
DCA12WA019,ACC,2011-11-26 14:00:00+00:00,Huambo,NA,Angola,N811DE,None,0,0,0,UNKNOWN,-12.805,15.765,GULFSTREAM AMERICAN CORP.,G 1159,FNHU,Albano Machado Airport,False,2.0,PERS,NUSN,Substantial,UNKNOWN,NA,NA,2011-11-16 23:53:00+00:00,34.0,22.0,60.93,280.0,14.0,20.5,10.0,30.02,0.0,KFNT 162353Z 28014KT 10SM CLR 01/M06 A3002,KFNT,PRIMARY,0.0,9 days 14:07:00,-13.787308542170914,2.4310744873370194
CEN12LA066,ACC,2011-11-16 10:40:00+00:00,Flint,Michigan,United States,N168SL,Minor,0,0,4,"The captain's failure to maintain directional control during landing with one engine inoperative. Contributing to the accident was an improperly installed clevis pin in the left engine power lever, the crew’s delay in accurately identifying their heading, and their subsequent selection of a runway with a strong crosswind.",42.965278,-83.743614,PIAGGIO AERO INDUSTRIES SPA,P180,FNT,Bishop International Airport,False,2.0,PERS,091K,Substantial,VMC,AVANTAIR INC,https://data.ntsb.gov/Docket?ProjectID=82320,2011-11-16 10:53:00+00:00,42.0,37.0,82.17,290.0,9.0,20.5,10.0,29.83,0.0,KFNT 161053Z 29009KT 10SM CLR 06/03 A2983 RMK AO2 SLP104      T00560028,KFNT,PRIMARY,0.0,0 days 00:13:00,-8.457233587073175,3.078181289931021
DCA12WA011,INC,2011-11-03 11:10:00+00:00,Munich,NA,Germany,9V-SWQ,None,0,0,0,UNKNOWN,48.353889,11.78611,BOEING,777,EDDM,Munich Airport,False,2.0,UNKNOWN,NUSC,Minor,UNKNOWN,Singapore Airlines,NA,2011-11-03 11:20:00+00:00,41.0,41.0,100.0,70.0,10.0,20.5,1.37,29.83,0.0,EDDM 031120Z 07010KT 2200 BR OVC003 05/05 Q1010 BECMG 3000 OVC005,EDDM,PRIMARY,0.0,0 days 00:10:00,9.396926207859083,3.4202014332566884
CEN11LA658,ACC,2011-09-18 15:40:00+00:00,Lancaster,Texas,United States,N98D,None,0,0,0,"The failure of the tailwheel to remain locked during a crosswind landing, which resulted in a loss of directional control.",32.577499,-96.717498,MARK DIVITA,RV-8,LNC,Lancaster Regional,True,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=81850,2011-09-18 15:35:00+00:00,82.4,69.8,65.74,200.0,11.0,20.5,10.0,30.04,0.0,KLNC 181535Z AUTO 20011KT 10SM CLR 28/21 A3004 RMK AO2,KLNC,PRIMARY,0.0,0 days 00:05:00,-3.7622215765823555,-10.336618828644992
ERA11CA490,ACC,2011-09-14 10:09:00+00:00,Naples,Florida,United States,N10632,None,0,0,0,"The student pilot's improper flare, which resulted in a hard landing and subsequent loss of directional control.",26.152221,-81.775558,CESSNA,172R,APF,Naples Municipal Airport,False,1.0,INST,091,Substantial,IMC,Orlando Flight Training,https://data.ntsb.gov/Docket?ProjectID=81793,2011-09-14 09:53:00+00:00,74.0,73.0,97.02,0.0,0.0,20.5,8.0,29.9,0.0,KAPF 140953Z 00000KT 8SM CLR 23/23 A2990 RMK AO2 SLP125      T02330228,KAPF,PRIMARY,0.0,0 days 00:16:00,0.0,0.0
ERA11LA491,ACC,2011-09-05 19:05:00+00:00,Stevensville,Maryland,United States,N950RC,None,0,0,0,The pilot did not maintain directional control during the landing roll.,38.976387,-76.329444,CESSNA,TR182,W29,Bay Bridge Airport,False,1.0,PERS,091,Substantial,IMC,NA,https://data.ntsb.gov/Docket?ProjectID=81797,2011-09-05 19:08:00+00:00,82.4,69.8,65.74,160.0,10.0,20.5,10.0,29.76,0.0,KW29 051908Z AUTO 16010KT 10SM SCT100 28/21 A2976 RMK AO1,KW29,PRIMARY,0.0,0 days 00:03:00,3.420201433256689,-9.396926207859083
ANC11LA084,ACC,2011-08-21 09:10:00+00:00,Dillingham,Alaska,United States,N139F,None,0,0,0,"A loss of directional control during landing due to a rock lodged in the main landing gear wheel brake, resulting in a runway excursion and collision with terrain.",59.044723,-158.505554,GRUMMAN,G-44,PADL,Dillingham,False,2.0,UNKNOWN,135,Substantial,VMC,FRESH WATER ADVENTURES INC,https://data.ntsb.gov/Docket?ProjectID=81559,2011-08-21 09:16:00+00:00,53.6,51.8,93.6,300.0,3.0,20.5,10.0,29.2,0.0,PADL 210916Z 30003KT 10SM SCT043 BKN050 OVC090 12/11 A2920 RMK AO1 PNO,PADL,PRIMARY,0.0,0 days 00:06:00,-2.598076211353316,1.5000000000000004
ERA11LA466,ACC,2011-08-19 15:55:00+00:00,Manasses,Virginia,United States,N133SR,None,0,0,0,"An undetermined nose landing gear steering anomaly or anomalies, which resulted in the pilot's inability to maintain directional control of the airplane during the landing rollout. The damage to the nose landing gear precluded a determination of the cause of the nose landing gear anomaly.",38.721389,-77.515556,PIPER,PA46,HEF,Manassas Regional Airport,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=81545,2011-08-19 15:55:00+00:00,62.0,49.0,70.07,0.0,0.0,20.5,10.0,29.93,0.0,KHEF 191555Z AUTO 00000KT 10SM CLR A2993 RMK AO1,KHEF,PRIMARY,0.0,0 days 00:00:00,0.0,0.0
CEN11LA596,ACC,2011-08-17 17:45:00+00:00,Columbia,Illinois,United States,N284E,None,0,0,0,Separation of the right main wheel during landing rollout for undetermined reasons.,38.45222,-90.236114,SUMINSKI WALTER M,JABIRU SP,H49,Sackman Field,True,1.0,INST,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=81602,2011-08-17 17:53:00+00:00,86.0,68.0,55.04,180.0,5.0,20.5,10.0,30.02,0.0,KCPS 171753Z 18005KT 10SM CLR 30/20 A3002 RMK AO2 SLP160 T03000200 10306 20211 58009,CPS,FALLBACK,7.8694936538590685,0 days 00:08:00,6.123233995736766e-16,-5.0
DCA11WA120,INC,2011-07-14 18:53:00+00:00,Port Harcout,NA,Nigeria,5N-BMM,None,0,0,0,UNKNOWN,5.015277,6.943055,CESSNA,560 - XL,,,False,,BUS,NUSN,Minor,UNKNOWN,NA,NA,2011-06-25 23:53:00+00:00,69.0,54.0,58.56,330.0,4.0,20.5,10.0,29.99,0.0,KPHD 252353Z AUTO 33004KT 10SM BKN060 21/12 A2999 RMK AO2 SLP154 T02060122 10233 20206 53016,KPHD,PRIMARY,0.0,18 days 19:00:00,-2.0000000000000018,3.4641016151377535
CEN11LA426,ACC,2011-06-25 17:50:00+00:00,New Philadelphia,Ohio,United States,N6980W,None,0,0,0,"The pilot's incorrect identification of the wind direction before landing, which resulted in a tailwind landing and subsequent runway excursion.",40.470275,-81.419998,Piper,PA-28-140,KPHD,Harry Clever Field Airport,False,1.0,PERS,091,Substantial,VMC,NA,NA,2011-06-25 17:53:00+00:00,70.0,55.0,59.06,290.0,6.0,20.5,10.0,29.91,0.0,KPHD 251753Z AUTO 29006KT 10SM FEW035 OVC050 21/13 A2991 RMK AO2 SLP124 T02110128 10217 20167 50005,KPHD,PRIMARY,0.0,0 days 00:03:00,-5.63815572471545,2.052120859954014
ANC11CA032,ACC,2011-05-17 13:57:00+00:00,Talkeetna,Alaska,United States,N125KT,None,0,0,0,The pilot's failure to maintain directional control during landing.,62.320556,-150.093612,CESSNA,A185F,PATK,Talkeetna,False,1.0,OWRK,091,Substantial,VMC,RUST AIR INC,https://data.ntsb.gov/Docket?ProjectID=79131,2011-05-17 13:53:00+00:00,32.0,28.0,85.12,130.0,5.0,20.5,10.0,29.68,0.0,PATK 171353Z AUTO 00000KT 10SM OVC100 00/M02 A2968 RMK AO2 SLP053 T00001022 TSNO,PATK,PRIMARY,0.0,0 days 00:04:00,3.83022221559489,-3.2139380484326967
CEN11WA691,ACC,2011-03-08 15:30:00+00:00,Lausanne,NA,Switzerland,N747AW,None,0,0,0,UNKNOWN,0.0,0.0,PIPER,PA46-500TP,LSGL,Lausanne-La Blécherett,False,1.0,UNKNOWN,NUSC,Substantial,VMC,SARL PRIV' AIR,NA,2011-03-04 23:54:00+00:00,54.0,50.0,86.41,180.0,8.0,21.0,8.0,29.97,0.0,KLAF 042354Z 18008KT 8SM OVC018 12/10 A2997 RMK AO2 SLP148 T01220100 10161 20122 58006,LAF,FALLBACK,14.462337425856289,3 days 15:36:00,9.797174393178826e-16,-8.0
CEN11LA219,ACC,2011-03-04 19:30:00+00:00,Delphi,Indiana,United States,N82429,None,0,0,0,"The pilot's loss of directional control, resulting in a runway excursion, and the subsequent separation of the left main landing gear for undetermined reasons.",40.543056,-86.681388,AERONCA,7AC,1I9,Delphi Muni,False,1.0,INST,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=78521,2011-03-04 19:31:00+00:00,60.8,46.4,59.01,210.0,14.0,21.0,10.0,30.01,0.0,KLAF 041931Z 21014G21KT 10SM BKN027 OVC033 16/08 A3001 RMK AO2 PK WND 21028/1921,LAF,FALLBACK,14.462337425856289,0 days 00:01:00,-7.000000000000002,-12.12435565298214
CEN11LA178,ACC,2011-02-07 11:30:00+00:00,Danville,Illinois,United States,N6XZ,None,0,0,0,The pilot's failure to maintain directional control during the landing roll.,40.199722,-87.595558,Beech,A36,KDNV,Vermilion Regional Airport,False,1.0,BUS,091,Substantial,VMC,Kahler Automation Corporation,https://data.ntsb.gov/Docket?ProjectID=78307,2011-02-07 11:25:00+00:00,28.22,25.7,90.13,330.0,8.0,20.5,7.0,29.96,0.0,KDNV 071125Z AUTO 33008KT 7SM OVC041 M02/M03 A2996 RMK AO2 T10211035,KDNV,PRIMARY,0.0,0 days 00:05:00,-4.0000000000000036,6.928203230275507
OPS11IA271,INC,2011-01-31 22:36:00+00:00,Dayton,Ohio,United States,N13964,None,0,0,0,"The pilots' lack of consideration for developing and known weather conditions en route to and at the destination airport, resulting in a runway excursion and subsequent incursion.",39.760101,-84.210777,EMBRAER,EMB-145LR,KDAY,James M. Cox Dayton Internatio,False,2.0,UNKNOWN,121,Minor,VMC,EXPRESSJET AIRLINES INC,https://data.ntsb.gov/Docket?ProjectID=78285,2011-01-31 22:56:00+00:00,25.0,12.0,57.33,50.0,8.0,20.5,10.0,30.15,0.0,KDAY 312256Z 05008KT 10SM OVC019 M04/M11 A3015 RMK AO2 SLP225 T10391111,KDAY,PRIMARY,0.0,0 days 00:20:00,6.128355544951824,5.142300877492315
WPR11FA093,ACC,2011-01-09 15:00:00+00:00,Phoenix,Arizona,United States,N5365D,None,0,0,0,The pilot did not maintain directional control during the landing roll. Contributing to the accident was low nosewheel tire pressure.,33.434165,-112.01139,PIPER,PA46-500TP,KPHX,Phoenix Sky Harbor Internation,False,1.0,PERS,091,Substantial,VMC,Craig S. Gaylord,https://data.ntsb.gov/Docket?ProjectID=78135,2011-01-09 14:51:00+00:00,42.0,32.0,67.22,110.0,5.0,20.5,10.0,29.93,0.0,KPHX 091451Z 11005KT 10SM FEW100 SCT210 06/00 A2993 RMK AO2 SLP132 T00560000 53013 $,KPHX,PRIMARY,0.0,0 days 00:09:00,4.698463103929543,-1.7101007166283435
CEN11FA144,ACC,2011-01-06 12:00:00+00:00,Springfield,Illinois,United States,N800GP,Minor,0,0,2,"The pilot’s decision to conduct an instrument approach in icing conditions without the anti-ice system activated, contrary to the airplane flight manual guidance, which resulted in an inadvertent aerodynamic stall due to an in-flight accumulation of airframe icing.",39.844165,-89.678054,GATES LEARJET CORP.,35A,SPI,Abraham Lincoln Capital,False,2.0,UNKNOWN,135,Substantial,VMC,Priester Aviation LLC,https://data.ntsb.gov/Docket?ProjectID=78117,2011-01-06 11:52:00+00:00,31.0,25.0,78.35,300.0,8.0,20.5,10.0,29.77,0.0,KSPI 061152Z 30008KT 10SM OVC021 M01/M04 A2977 RMK AO2 SLP087 T10061039 10006 21028 58007,KSPI,PRIMARY,0.0,0 days 00:08:00,-6.928203230275509,4.000000000000001
CEN11LA142,ACC,2011-01-02 10:00:00+00:00,McKinney,Texas,United States,N102PJ,None,0,0,0,The pilot's loss of directional control during landing.,33.208332,-96.741943,AMERICAN LEGEND AIRCRAFT CO,AL3,T31,Aero Country,False,1.0,INST,091,Substantial,VMC,SHELL AIR LLC,https://data.ntsb.gov/Docket?ProjectID=78112,2011-01-02 09:53:00+00:00,26.0,19.0,74.41,130.0,5.0,20.5,10.0,30.37,0.0,KDAL 020953Z 00000KT 10SM CLR M03/M07 A3037 RMK AO2 SLP285 T10331072,DAL,FALLBACK,22.70877379289701,0 days 00:07:00,3.83022221559489,-3.2139380484326967
ANC11LA006,ACC,2010-12-22 10:50:00+00:00,Saint Michael,Alaska,United States,N45052,None,0,0,0,"The loss of directional control during landing due to a flat nose wheel tire, resulting in a runway excursion and collision with trees.",63.47068,-162.110473,PIPER,PA-31-350,PAMK,Saint Michael,False,2.0,UNKNOWN,135,Substantial,VMC,BERING AIR INC,https://data.ntsb.gov/Docket?ProjectID=78098,2010-12-22 11:43:00+00:00,-2.2,-5.8,84.17,130.0,5.0,20.5,10.0,30.52,0.0,PAMK 221143Z AUTO 10SM CLR M19/M21 A3052 RMK TSNO VIA AWOS PHONE,PAMK,PRIMARY,0.0,0 days 00:53:00,3.83022221559489,-3.2139380484326967
ERA11LA063,ACC,2010-11-10 12:00:00+00:00,Merritt Island,Florida,United States,N82934,None,0,0,0,"The pilot's failure to maintain directional control while landing, which resulted in a main landing gear collapse and subsequent runway excursion.",28.341667,-80.685554,AERONCA,7AC,COI,Merritt Island Airport,False,1.0,PERS,091,Substantial,VMC,BLOCK RANDALL L,https://data.ntsb.gov/Docket?ProjectID=77824,2010-11-10 11:53:00+00:00,50.0,47.0,89.17,280.0,4.0,20.5,10.0,30.04,0.0,KMLB 101153Z 28004KT 10SM CLR 10/08 A3004 RMK AO2 SLP171 T01000083 10122 20089 53014,MLB,FALLBACK,14.766814439921008,0 days 00:07:00,-3.9392310120488325,0.6945927106677199
ERA11LA011,ACC,2010-10-01 16:30:00+00:00,Edison,Georgia,United States,N48417,None,0,0,0,"Leakage of hydraulic fluid from the internal fuselage line fitting, resulting in a subsequent loss of the right brake’s effectiveness.",31.559999,-84.75,GRUMMAN,G164,,Private,False,1.0,AAPL,137,Substantial,VMC,OWEN FLYING SERVICE INC,https://data.ntsb.gov/Docket?ProjectID=77519,2010-10-01 16:53:00+00:00,81.0,50.0,34.01,130.0,5.0,20.5,10.0,29.84,0.0,KABY 011653Z VRB05KT 10SM CLR 27/10 A2984 RMK AO2 SLP104 T02720100,ABY,FALLBACK,28.391757594858305,0 days 00:23:00,3.83022221559489,-3.2139380484326967
WPR10LA479,ACC,2010-09-30 15:55:00+00:00,Spokane,Washington,United States,N90SE,None,0,0,0,"The failure of a manufacturing splice of the right main landing gear tire’s inner tube, which resulted in a deflated tire and a consequent loss of directional control on landing.",47.682777,-117.322502,PIPER,PA-46-350P,SFF,Felts Field,False,1.0,BUS,091,Substantial,VMC,Garco Equipment Co,https://data.ntsb.gov/Docket?ProjectID=77463,2010-09-30 15:53:00+00:00,57.0,47.0,68.95,0.0,0.0,20.5,10.0,30.03,0.0,KSFF 301553Z 00000KT 10SM CLR 14/08 A3003 RMK AO2 SLP166 T01390083,KSFF,PRIMARY,0.0,0 days 00:02:00,0.0,0.0
CEN10IA535,INC,2010-09-10 12:52:00+00:00,Brenham,Texas,United States,N226CP,None,0,0,0,The pilots’ decision to depart with a known failed brake control unit.,30.218334,-96.371109,EMBRAER,500,11R,Brenham Municipal Airport,False,2.0,PERS,091,Minor,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=77260,2010-09-10 12:44:00+00:00,77.0,75.2,94.19,180.0,4.0,20.5,3.0,29.89,0.0,K11R 101244Z AUTO 18004KT 3SM BR OVC004 25/24 A2989 RMK AO2,K11R,PRIMARY,0.0,0 days 00:08:00,4.898587196589413e-16,-4.0
CEN10CA481,ACC,2010-08-15 13:20:00+00:00,Trenton,Missouri,United States,N50BU,Serious,0,1,1,"The canopy opening shortly after takeoff due to an inadequate repair and subsequent failure of the canopy latch, resulting in a emergency landing. Contributing to the accident was the lack of available runway remaining for the forced landing.",40.08361,-93.590553,OLIVER A BRUCE,RV6-A,TRX,Trenton Muni,True,1.0,PERS,091,Substantial,VMC,NA,NA,2010-08-15 12:56:00+00:00,73.0,63.0,70.68,130.0,6.0,20.5,10.0,30.06,0.0,KCDJ 151256Z AUTO VRB06KT 23/17 A3006 RMK AO2 SLP166 T02280172 PWINO TSNO,CDJ,FALLBACK,15.84876163675673,0 days 00:24:00,4.596266658713868,-3.8567256581192364
WPR10FA388,ACC,2010-08-08 09:58:00+00:00,Bend,Oregon,United States,N40440,Fatal,1,0,0,"An condition, which could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation, that prompted the pilot to discontinue the flight. Contributing to the accident was the pilot's decision to attempt to return to the runway instead of landing straight ahead in the field off the runway end.",44.088611,-121.196113,DIAMOND,HK36,BDN,Bend Municipal,False,1.0,PERS,091,Substantial,VMC,NA,https://data.ntsb.gov/Docket?ProjectID=76881,2010-08-08 09:55:00+00:00,51.8,46.4,81.74,220.0,4.0,20.5,10.0,29.98,0.0,KBDN 080955Z AUTO 22004KT 10SM CLR 11/08 A2998 RMK AO2,KBDN,PRIMARY,0.0,0 days 00:03:00,-2.571150438746157,-3.064177772475912
CEN10LA457,ACC,2010-08-02 08:30:00+00:00,Burnet,Texas,United States,N5177E,None,0,0,0,"The failure of the tailwheel compression spring, which resulted in a loss of directional control during landing.",30.760417,-98.220596,CESSNA,180B,BMQ,Burnet Municipal Airport,False,1.0,PERS,091,Substantial,VMC,MORGAN EDWARD A,https://data.ntsb.gov/Docket?ProjectID=76847,2010-08-02 08:53:00+00:00,74.0,63.0,68.57,0.0,0.0,20.5,10.0,30.0,0.0,KBMQ 020853Z AUTO 00000KT 10SM CLR 23/17 A3000 RMK AO2 SLP136 T02330172 $,KBMQ,PRIMARY,0.0,0 days 00:23:00,0.0,0.0
ERA10LA375,ACC,2010-07-17 15:00:00+00:00,Crisfield,Maryland,United States,N777RM,None,0,0,0,"The pilot's delayed decision to abort the takeoff, which resulted in a runway excursion.",38.017223,-75.823333,CESSNA,182,W41,Crisfield Municipal,False,1.0,PERS,091,Substantial,VMC,Satellite Flying Club,https://data.ntsb.gov/Docket?ProjectID=76745,2010-07-17 14:54:00+00:00,89.0,71.0,55.46,280.0,5.0,20.5,10.0,29.98,0.0,KWAL 171454Z AUTO 28005KT 10SM CLR 32/22 A2998 RMK AO2 SLP148 T03170217 58001 TSNO,WAL,FALLBACK,17.571140249693965,0 days 00:06:00,-4.924038765061041,0.8682408883346499
CEN10LA335,ACC,2010-06-21 08:25:00+00:00,Storm Lake,Iowa,United States,N800VT,None,0,0,0,"The pilot’s decision to land on a water contaminated runway, which resulted in a runway excursion during the landing roll. Contributing to the accident was the pilot’s lack of knowledge regarding the landing distance required and the limited braking effectiveness on a water contaminated runway.",42.597221,-95.240554,CESSNA,525A,SLB,Storm Lake Municipal Airport,False,2.0,EXEC,091,Substantial,VMC,CLAUSEN INVESTMENTS INC,https://data.ntsb.gov/Docket?ProjectID=76396,2010-06-21 08:53:00+00:00,67.0,62.0,84.38,40.0,9.0,20.5,10.0,29.96,0.0,KSPW 210853Z AUTO 04009KT 10SM CLR 19/17 A2996 RMK AO2 SLP138 60003 T01940167 55038 $,SPW,FALLBACK,34.30919552853656,0 days 00:28:00,5.785088487178854,6.894399988070802
ERA10WA514,ACC,2010-05-20 19:35:00+00:00,Jundiaí,NA,Brazil,N313PC,None,0,0,0,UNKNOWN,-23.18111,-46.943889,PIPER,PA42,SBJD,Jundiai,False,2.0,UNKNOWN,NUSN,Substantial,UNKNOWN,NA,NA,2010-05-14 23:53:00+00:00,73.0,26.0,17.28,0.0,0.0,20.5,10.0,30.02,0.0,KBOI 142353Z 00000KT 10SM CLR 23/M03 A3002 RMK AO2 SLP150 T02281033 10239 20200 56015,BOI,FALLBACK,19.92922442908252,5 days 19:42:00,0.0,0.0
